key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_14.keys,key_resp_14.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_12.keys,key_resp_12.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,ImageFile,tarPos,targPres,numDist,targetName,correctAns,difficulty,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,stimExample,posit,size,stimSize,practiceFile,key_resp_15.keys,key_resp_15.rt
,,,,,,,,,,,,,,,,p,1,0.87466,,,,,,,,15_dist_green/trial24.png,,1,15,greenverival,p,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.38627,0,4,4,79,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.7451,,,,,,,,0_targ_10_dist_green/trial19.png,,0,10,greenverival,a,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.2691,0,5,5,120,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.5612,,,,,,,,0_targ_4_dist_green/trial9.png,,0,4,greenverival,a,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.118175,0,6,6,87,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.929325,,,,,,,,9_dist_green/trial13.png,,1,9,greenverival,p,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.236415,0,7,7,45,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.336445,,,,,,,,0_targ_4_dist_green/trial6.png,,0,4,greenverival,a,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.21514,0,8,8,94,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.861235,,,,,,,,15_dist_green/trial18.png,,1,15,greenverival,p,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.220905,0,9,9,73,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.811535,,,,,,,,0_targ_10_dist_green/trial25.png,,0,10,greenverival,a,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.14067,0,10,10,126,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.909295,,,,,,,,15_dist_green/trial14.png,,1,15,greenverival,p,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.143105,0,11,11,69,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.941465,,,,,,,,9_dist_green/trial2.png,,1,9,greenverival,p,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.14099,0,12,12,3,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.909125,,,,,,,,15_dist_green/trial2.png,,1,15,greenverival,p,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.13825,0,13,13,5,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.76984,,,,,,,,15_dist_green/trial23.png,,1,15,greenverival,p,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.075325,0,14,14,78,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.87516,,,,,,,,0_targ_16_dist_green/trial11.png,,0,16,greenverival,a,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.09593,0,15,15,135,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.94285,,,,,,,,9_dist_green/trial3.png,,1,9,greenverival,p,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.11176,0,16,16,35,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.20116,,,,,,,,3_dist_green/trial22.png,,1,3,greenverival,p,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.127555,0,17,17,31,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.67738,,,,,,,,3_dist_green/trial7.png,,1,3,greenverival,p,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.088495,0,18,18,16,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.767255,,,,,,,,15_dist_green/trial11.png,,1,15,greenverival,p,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.101725,0,19,19,66,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.778615,,,,,,,,3_dist_green/trial23.png,,1,3,greenverival,p,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.02288,0,20,20,32,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.74985,,,,,,,,3_dist_green/trial20.png,,1,3,greenverival,p,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.07501,0,21,21,29,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.69966,,,,,,,,0_targ_4_dist_green/trial18.png,,0,4,greenverival,a,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.120715,0,22,22,96,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.72594,,,,,,,,0_targ_4_dist_green/trial4.png,,0,4,greenverival,a,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.124375,0,23,23,82,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.729935,,,,,,,,0_targ_10_dist_green/trial23.png,,0,10,greenverival,a,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.05231,0,24,24,124,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.816815,,,,,,,,15_dist_green/trial4.png,,1,15,greenverival,p,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.124075,0,25,25,59,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.682795,,,,,,,,0_targ_4_dist_green/trial24.png,,0,4,greenverival,a,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.074895,0,26,26,102,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.694685,,,,,,,,0_targ_10_dist_green/trial8.png,,0,10,greenverival,a,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.10468,0,27,27,109,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.62882,,,,,,,,0_targ_4_dist_green/trial17.png,,0,4,greenverival,a,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.091035,0,28,28,95,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.71375,,,,,,,,15_dist_green/trial20.png,,1,15,greenverival,p,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.18159,0,29,29,75,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.66092,,,,,,,,0_targ_4_dist_green/trial7.png,,0,4,greenverival,a,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.06949,0,30,30,85,1,,,,,,,,,,,,,,,
